nation_or_region_name,type,sequence_num,longitude,latitude,part
South West,region,97,-3.659175,50.238116,12
South West,region,98,-3.640778,50.221,12
South West,region,99,-3.681181,50.221657,12
South West,region,100,-3.723568,50.20153,12
South West,region,101,-3.773261,50.223504,12
South West,region,102,-3.784544,50.210559,12
South West,region,103,-3.823411,50.217202,12
South West,region,104,-3.870725,50.241047,12
South West,region,105,-3.862064,50.263668,12
South West,region,106,-3.95137,50.308305,12
South West,region,107,-4.039694,50.291902,12
South West,region,108,-4.076718,50.302699,12
South West,region,109,-4.054291,50.311273,12
South West,region,110,-4.12259,50.317867,12
South West,region,111,-4.125478,50.355261,12
South West,region,112,-4.185442,50.36722,12
South West,region,113,-4.206797,50.410569,12
South West,region,114,-4.230829,50.390521,12
South West,region,115,-4.201556,50.388186,12
South West,region,116,-4.193378,50.371256,12
South West,region,117,-4.209155,50.368665,12
South West,region,118,-4.164943,50.349421,12
South West,region,119,-4.200462,50.333023,12
South West,region,120,-4.187886,50.317507,12
South West,region,121,-4.222958,50.311134,12
South West,region,122,-4.231675,50.333938,12
South West,region,123,-4.316105,50.361502,12
South West,region,124,-4.428727,50.361166,12
South West,region,125,-4.473812,50.331961,12
South West,region,126,-4.497222,50.336871,12
South West,region,127,-4.538793,50.323691,12
South West,region,128,-4.578725,50.332167,12
South West,region,129,-4.632899,50.324275,12
South West,region,130,-4.618012,50.334881,12
South West,region,131,-4.631042,50.33903,12
South West,region,132,-4.67225,50.313265,12
South West,region,133,-4.682384,50.338025,12
South West,region,134,-4.701046,50.343739,12
South West,region,135,-4.756431,50.3312,12
South West,region,136,-4.752389,50.298184,12
South West,region,137,-4.773714,50.294136,12
South West,region,138,-4.786361,50.269664,12
South West,region,139,-4.765115,50.256358,12
South West,region,140,-4.798332,50.219264,12
South West,region,141,-4.861578,50.234753,12
South West,region,142,-4.918795,50.195991,12
South West,region,143,-4.95239,50.203506,12
South West,region,144,-4.981323,50.151592,12
South West,region,145,-5.009496,50.13924,12
South West,region,146,-5.018065,50.148923,12
South West,region,147,-4.995693,50.16225,12
South West,region,148,-5.027926,50.156596,12
South West,region,149,-5.017766,50.183488,12
South West,region,150,-5.035446,50.203826,12
South West,region,151,-5.00595,50.227618,12
South West,region,152,-5.021509,50.244704,12
South West,region,153,-5.027471,50.210492,12
South West,region,154,-5.060517,50.192003,12
South West,region,155,-5.045812,50.168691,12
South West,region,156,-5.0569,50.160589,12
South West,region,157,-5.077464,50.166827,12
South West,region,158,-5.041678,50.143883,12
South West,region,159,-5.076312,50.14018,12
South West,region,160,-5.09106,50.102606,12
South West,region,161,-5.140582,50.106182,12
South West,region,162,-5.172265,50.091003,12
South West,region,163,-5.115548,50.096515,12
South West,region,164,-5.074671,50.086442,12
South West,region,165,-5.079213,50.069176,12
South West,region,166,-5.05546,50.052207,12
South West,region,167,-5.067229,50.034139,12
South West,region,168,-5.095677,50.026546,12
South West,region,169,-5.100827,50.003404,12
South West,region,170,-5.166458,50.002775,12
South West,region,171,-5.185018,49.963074,12
South West,region,172,-5.206704,49.956477,12
South West,region,173,-5.247684,49.976604,12
South West,region,174,-5.268479,50.004361,12
South West,region,175,-5.256417,50.023204,12
South West,region,176,-5.316274,50.084164,12
South West,region,177,-5.392729,50.102595,12
South West,region,178,-5.429517,50.096809,12
South West,region,179,-5.463425,50.122741,12
South West,region,180,-5.477731,50.114939,12
South West,region,181,-5.484124,50.126887,12
South West,region,182,-5.52897,50.12339,12
South West,region,183,-5.548777,50.105269,12
South West,region,184,-5.532539,50.088216,12
South West,region,185,-5.542003,50.07048,12
South West,region,186,-5.576724,50.051791,12
South West,region,187,-5.67941,50.034922,12
South West,region,188,-5.717221,50.068585,12
South West,region,189,-5.690857,50.088801,12
South West,region,190,-5.710352,50.128015,12
South West,region,191,-5.673184,50.166473,12
South West,region,192,-5.627956,50.168416,12
South West,region,193,-5.600713,50.193333,12
South West,region,194,-5.538661,50.216346,12
South West,region,195,-5.477444,50.219364,12
South West,region,196,-5.467827,50.200207,12
South West,region,197,-5.425664,50.202459,12
South West,region,198,-5.39588,50.240672,12
South West,region,199,-5.325588,50.244413,12
South West,region,200,-5.251298,50.28258,12
South West,region,201,-5.233996,50.319383,12
South West,region,202,-5.200867,50.321139,12
South West,region,203,-5.162592,50.344805,12
South West,region,204,-5.14785,50.405318,12
South West,region,205,-5.105638,50.413464,12
South West,region,206,-5.100766,50.426026,12
South West,region,207,-5.078725,50.417635,12
South West,region,208,-5.047342,50.44261,12
South West,region,209,-5.047244,50.497977,12
South West,region,210,-5.026179,50.527005,12
South West,region,211,-5.036588,50.54958,12
South West,region,212,-4.984572,50.543029,12
South West,region,213,-4.944999,50.569486,12
South West,region,214,-4.928193,50.545969,12
South West,region,215,-4.925004,50.594326,12
South West,region,216,-4.88812,50.583271,12
South West,region,217,-4.869962,50.595398,12
South West,region,218,-4.790545,50.60265,12
South West,region,219,-4.764517,50.669835,12
South West,region,220,-4.68224,50.696193,12
South West,region,221,-4.656899,50.716082,12
South West,region,222,-4.654261,50.740142,12
South West,region,223,-4.563882,50.782859,12
South West,region,224,-4.571732,50.903837,12
South West,region,225,-4.546908,50.929259,12
South West,region,226,-4.527293,51.022362,12
South West,region,227,-4.465428,51.02159,12
South West,region,228,-4.342828,50.989896,12
South West,region,229,-4.307261,50.996902,12
South West,region,230,-4.242573,51.041422,12
South West,region,231,-4.222581,51.068077,12
South West,region,232,-4.237142,51.076899,12
South West,region,233,-4.19701,51.058491,12
South West,region,234,-4.232757,51.083704,12
South West,region,235,-4.229603,51.117983,12
South West,region,236,-4.261969,51.14271,12
South West,region,237,-4.220873,51.152427,12
South West,region,238,-4.216623,51.181847,12
South West,region,239,-4.233634,51.188,12
South West,region,240,-4.089182,51.218872,12
South West,region,241,-4.04245,51.208159,12
South West,region,242,-3.926997,51.232165,12
South West,region,243,-3.893438,51.224702,12
South West,region,244,-3.810185,51.232247,12
South West,region,245,-3.78561,51.246837,12
South West,region,246,-3.62194,51.217075,12
South West,region,247,-3.544109,51.233442,12
South West,region,248,-3.453779,51.216199,12
South West,region,249,-3.402954,51.187022,12
South West,region,250,-3.28357,51.182871,12
South West,region,251,-3.107419,51.215014,12
South West,region,252,-3.036795,51.245112,12
South West,region,253,-3.097493,51.22889,12
South West,region,254,-3.059972,51.248638,12
South West,region,255,-3.029236,51.251176,12
South West,region,256,-3.005398,51.242214,12
South West,region,257,-3.029233,51.253372,12
South West,region,258,-3.103175,51.251587,12
South West,region,259,-3.039314,51.28234,12
South West,region,260,-3.027414,51.323064,12
South West,region,261,-3.039323,51.330054,12
South West,region,262,-3.021737,51.328971,12
South West,region,263,-2.984249,51.38799,12
South West,region,264,-3.103612,51.33853,12
South West,region,265,-3.117816,51.37509,12
South West,region,266,-2.781425,51.525285,12
South West,region,267,-2.699075,51.524851,12
South West,region,268,-2.701756,51.546276,12
South West,region,269,-2.679041,51.560027,12
South West,region,270,-2.710695,51.569641,12
South West,region,271,-2.665954,51.594705,12
South West,region,272,-2.656512,51.622161,12
South West,region,273,-2.680321,51.647462,12
South West,region,274,-2.666042,51.664562,12
South West,region,275,-2.686383,51.66281,12
South West,region,276,-2.656841,51.674295,12
South West,region,277,-2.68395,51.701047,12
South West,region,278,-2.668437,51.705786,12
South West,region,279,-2.687452,51.730892,12
South West,region,280,-2.662689,51.753891,12
South West,region,281,-2.680449,51.768925,12
South West,region,282,-2.678535,51.80284,12
South West,region,283,-2.636708,51.843089,12
South West,region,284,-2.599992,51.856501,12
South West,region,285,-2.582109,51.849721,12
South West,region,286,-2.576098,51.862542,12
South West,region,287,-2.531623,51.860764,12
South West,region,288,-2.508624,51.885161,12
South West,region,289,-2.487794,51.88041,12
South West,region,290,-2.439358,51.897387,12
South West,region,291,-2.465487,51.951688,12
South West,region,292,-2.500907,51.960601,12
South West,region,293,-2.470994,51.994728,12
South West,region,294,-2.491986,52.007653,12
South West,region,295,-2.478934,52.022521,12
South West,region,296,-2.436549,52.014787,12
South West,region,297,-2.437295,51.997158,12
South West,region,298,-2.413197,51.994082,12
South West,region,299,-2.392894,52.01295,12
South West,region,300,-2.351382,52.02135,12
South West,region,301,-2.324714,52.003558,12
South West,region,302,-2.326568,51.975802,12
South West,region,303,-2.300437,51.966767,12
South West,region,304,-2.251365,51.966556,12
South West,region,305,-2.22062,51.995487,12
South West,region,306,-2.164734,51.996064,12
South West,region,307,-2.18769,52.019071,12
South West,region,308,-2.162043,52.050557,12
South West,region,309,-2.116097,52.03786,12
South West,region,310,-2.140047,52.027262,12
South West,region,311,-2.140694,51.999455,12
South West,region,312,-2.112205,52.015335,12
South West,region,313,-2.038364,52.004591,12
South West,region,314,-1.984144,52.035869,12
South West,region,315,-1.931739,52.029949,12
South West,region,316,-1.913455,52.044451,12
South West,region,317,-1.83906,52.006773,12
South West,region,318,-1.825033,52.030923,12
South West,region,319,-1.874416,52.06998,12
South West,region,320,-1.846629,52.079409,12
South West,region,321,-1.831763,52.072758,12
South West,region,322,-1.818954,52.085392,12
South West,region,323,-1.812747,52.078732,12
South West,region,324,-1.767659,52.11258,12
South West,region,325,-1.746033,52.092947,12
South West,region,326,-1.728572,52.100107,12
South West,region,327,-1.730683,52.073387,12
South West,region,328,-1.701743,52.072797,12
South West,region,329,-1.693993,52.039516,12
South West,region,330,-1.617845,52.033726,12
South West,region,331,-1.6699,51.99308,12
South West,region,332,-1.662541,51.963995,12
South West,region,333,-1.615202,51.937672,12
South West,region,334,-1.645542,51.922285,12
South West,region,335,-1.633064,51.899217,12
South West,region,336,-1.658664,51.896543,12
South West,region,337,-1.68688,51.865492,12
South West,region,338,-1.681944,51.803987,12
South West,region,339,-1.719501,51.783206,12
South West,region,340,-1.687034,51.739879,12
South West,region,341,-1.688014,51.71204,12
South West,region,342,-1.648268,51.684083,12
South West,region,343,-1.68156,51.690411,12
South West,region,344,-1.696917,51.681532,12
South West,region,345,-1.691952,51.652162,12
South West,region,346,-1.659969,51.635057,12
South West,region,347,-1.69063,51.605449,12
South West,region,348,-1.691124,51.583523,12
South West,region,349,-1.676553,51.569438,12
South West,region,350,-1.647705,51.571951,12
South West,region,351,-1.602826,51.518294,12
South West,region,352,-1.584787,51.524994,12
South West,region,353,-1.582305,51.494111,12
South West,region,354,-1.524006,51.447481,12
South West,region,355,-1.526629,51.423932,12
South West,region,356,-1.570934,51.41531,12
South West,region,357,-1.553002,51.410045,12
South West,region,358,-1.555617,51.395586,12
South West,region,359,-1.495464,51.369667,12
South West,region,360,-1.485727,51.347685,12
Wales,nation,0,-5.331045,51.879013,1
Wales,nation,1,-5.332094,51.852143,1
Wales,nation,2,-5.35334,51.865127,1
Wales,nation,3,-5.331045,51.879013,1
Wales,nation,0,-5.268705,51.735192,2
Wales,nation,1,-5.29306,51.727153,2
Wales,nation,2,-5.314912,51.737317,2
Wales,nation,3,-5.301897,51.746589,2
Wales,nation,4,-5.268705,51.735192,2
Wales,nation,0,-4.886064,51.771011,3
Wales,nation,1,-4.895194,51.74692,3
Wales,nation,2,-4.895064,51.761273,3
Wales,nation,3,-4.912831,51.771515,3
Wales,nation,4,-4.886064,51.771011,3
Wales,nation,0,-4.780758,52.766495,4
Wales,nation,1,-4.803209,52.746499,4
Wales,nation,2,-4.796011,52.767424,4
Wales,nation,3,-4.780758,52.766495,4
Wales,nation,0,-4.674348,51.637679,5
Wales,nation,1,-4.70328,51.631717,5
Wales,nation,2,-4.720258,51.642861,5
Wales,nation,3,-4.674348,51.637679,5
Wales,nation,0,-2.82291,51.547999,6
Wales,nation,1,-2.837643,51.532939,6
Wales,nation,2,-2.871653,51.523866,6
Wales,nation,3,-2.82291,51.547999,6
Wales,nation,0,-2.650269,51.825909,7
Wales,nation,1,-2.678535,51.80284,7
Wales,nation,2,-2.680449,51.768925,7
Wales,nation,3,-2.662689,51.753891,7
Wales,nation,4,-2.687537,51.730423,7
Wales,nation,5,-2.668437,51.705786,7
Wales,nation,6,-2.683788,51.700624,7
Wales,nation,7,-2.656841,51.674295,7
Wales,nation,8,-2.686276,51.662357,7
Wales,nation,9,-2.665972,51.664465,7
Wales,nation,10,-2.680321,51.647462,7
Wales,nation,11,-2.656827,51.62084,7
Wales,nation,12,-2.665954,51.594705,7
Wales,nation,13,-2.723543,51.568303,7
Wales,nation,14,-2.744133,51.53304,7
Wales,nation,15,-2.777516,51.525497,7
Wales,nation,16,-2.779456,51.542448,7
Wales,nation,17,-2.784509,51.524243,7
Wales,nation,18,-2.793758,51.519804,7
Wales,nation,19,-2.792811,51.534508,7
Wales,nation,20,-2.812228,51.517469,7
Wales,nation,21,-2.807066,51.527959,7
Wales,nation,22,-2.81369,51.519469,7
Wales,nation,23,-2.822243,51.528354,7
Wales,nation,24,-2.8002,51.539262,7
Wales,nation,25,-2.872131,51.510448,7
Wales,nation,26,-2.895192,51.517587,7
Wales,nation,27,-2.872364,51.523677,7
Wales,nation,28,-2.876384,51.532285,7
Wales,nation,29,-2.891222,51.527104,7
Wales,nation,30,-2.885502,51.535151,7
Wales,nation,31,-2.981284,51.527037,7
Wales,nation,32,-3.13379,51.465092,7
Wales,nation,33,-3.162236,51.441224,7
Wales,nation,34,-3.167065,51.404392,7
Wales,nation,35,-3.195029,51.394471,7
Wales,nation,36,-3.224953,51.401425,7
Wales,nation,37,-3.278686,51.384914,7
Wales,nation,38,-3.309001,51.391735,7
Wales,nation,39,-3.408055,51.378856,7
Wales,nation,40,-3.5593,51.399713,7
Wales,nation,41,-3.655323,51.475915,7
Wales,nation,42,-3.718563,51.477187,7
Wales,nation,43,-3.758865,51.510182,7
Wales,nation,44,-3.779964,51.559709,7
Wales,nation,45,-3.817316,51.573991,7
Wales,nation,46,-3.810392,51.583336,7
Wales,nation,47,-3.83503,51.599142,7
Wales,nation,48,-3.873587,51.60205,7
Wales,nation,49,-3.885127,51.613864,7
Wales,nation,50,-3.963591,51.604643,7
Wales,nation,51,-3.986368,51.573215,7
Wales,nation,52,-3.969261,51.565647,7
Wales,nation,53,-4.03733,51.567762,7
Wales,nation,54,-4.064317,51.556727,7
Wales,nation,55,-4.125815,51.568023,7
Wales,nation,56,-4.153839,51.55866,7
Wales,nation,57,-4.15501,51.540028,7
Wales,nation,58,-4.194121,51.546879,7
Wales,nation,59,-4.213364,51.535944,7
Wales,nation,60,-4.287131,51.561462,7
Wales,nation,61,-4.332981,51.563873,7
Wales,nation,62,-4.296386,51.573501,7
Wales,nation,63,-4.315672,51.609862,7
Wales,nation,64,-4.264297,51.630921,7
Wales,nation,65,-4.256398,51.653678,7
Wales,nation,66,-4.231139,51.662068,7
Wales,nation,67,-4.247136,51.670088,7
Wales,nation,68,-4.208121,51.67777,7
Wales,nation,69,-4.244965,51.677874,7
Wales,nation,70,-4.287174,51.659376,7
Wales,nation,71,-4.321629,51.666402,7
Wales,nation,72,-4.376976,51.69779,7
Wales,nation,73,-4.385791,51.716928,7
Wales,nation,74,-4.389655,51.699192,7
Wales,nation,75,-4.391861,51.729071,7
Wales,nation,76,-4.392446,51.699279,7
Wales,nation,77,-4.401166,51.727982,7
Wales,nation,78,-4.398312,51.70375,7
Wales,nation,79,-4.414267,51.719062,7
Wales,nation,80,-4.416484,51.708373,7
Wales,nation,81,-4.439274,51.707673,7
Wales,nation,82,-4.436923,51.721692,7
Wales,nation,83,-4.396932,51.732798,7
Wales,nation,84,-4.426212,51.729068,7
Wales,nation,85,-4.409583,51.746632,7
Wales,nation,86,-4.455816,51.725247,7
Wales,nation,87,-4.563236,51.737549,7
Wales,nation,88,-4.67104,51.726851,7
Wales,nation,89,-4.692367,51.712541,7
Wales,nation,90,-4.676606,51.696984,7
Wales,nation,91,-4.711277,51.651516,7
Wales,nation,92,-4.754538,51.653052,7
Wales,nation,93,-4.780952,51.634902,7
Wales,nation,94,-4.858111,51.646123,7
Wales,nation,95,-4.926086,51.595928,7
Wales,nation,96,-5.059428,51.620528,7
Wales,nation,97,-5.070355,51.663397,7
Wales,nation,98,-5.123972,51.671141,7
Wales,nation,99,-5.125893,51.682924,7
Wales,nation,100,-5.10928,51.69241,7
Wales,nation,101,-5.058732,51.67962,7
Wales,nation,102,-5.051454,51.693889,7
Wales,nation,103,-5.027595,51.69508,7
Wales,nation,104,-4.975316,51.680864,7
Wales,nation,105,-4.962319,51.701291,7
Wales,nation,106,-4.891149,51.706024,7
Wales,nation,107,-4.872041,51.717652,7
Wales,nation,108,-4.895281,51.737272,7
Wales,nation,109,-4.895529,51.709924,7
Wales,nation,110,-4.983468,51.699042,7
Wales,nation,111,-5.034534,51.710733,7
Wales,nation,112,-5.063694,51.699434,7
Wales,nation,113,-5.09778,51.72,7
Wales,nation,114,-5.11581,51.710212,7
Wales,nation,115,-5.16166,51.714919,7
Wales,nation,116,-5.149326,51.702344,7
Wales,nation,117,-5.175416,51.680162,7
Wales,nation,118,-5.189254,51.708629,7
Wales,nation,119,-5.213911,51.721648,7
Wales,nation,120,-5.235079,51.717598,7
Wales,nation,121,-5.254447,51.738336,7
Wales,nation,122,-5.212045,51.734188,7
Wales,nation,123,-5.203526,51.755689,7
Wales,nation,124,-5.160495,51.772839,7
Wales,nation,125,-5.114838,51.771062,7
Wales,nation,126,-5.105414,51.806909,7
Wales,nation,127,-5.125568,51.85015,7
Wales,nation,128,-5.139821,51.863793,7
Wales,nation,129,-5.181821,51.86082,7
Wales,nation,130,-5.220973,51.873163,7
Wales,nation,131,-5.28251,51.870204,7
Wales,nation,132,-5.296484,51.857823,7
Wales,nation,133,-5.320301,51.86314,7
Wales,nation,134,-5.305512,51.908313,7
Wales,nation,135,-5.210226,51.932961,7
Wales,nation,136,-5.196407,51.950699,7
Wales,nation,137,-5.157684,51.948206,7
Wales,nation,138,-5.139589,51.965002,7
Wales,nation,139,-5.086173,51.968602,7
Wales,nation,140,-5.095681,51.993659,7
Wales,nation,141,-5.072986,52.004607,7
Wales,nation,142,-5.089635,52.015256,7
Wales,nation,143,-5.074823,52.030746,7
Wales,nation,144,-4.991693,52.02605,7
Wales,nation,145,-4.969703,52.012673,7
Wales,nation,146,-4.992462,52.004745,7
Wales,nation,147,-4.972491,51.996679,7
Wales,nation,148,-4.920663,52.010541,7
Wales,nation,149,-4.910569,52.034819,7
Wales,nation,150,-4.885566,52.020779,7
Wales,nation,151,-4.850208,52.022105,7
Wales,nation,152,-4.838097,52.050257,7
Wales,nation,153,-4.759442,52.077686,7
Wales,nation,154,-4.731377,52.118008,7
Wales,nation,155,-4.690125,52.107577,7
Wales,nation,156,-4.686492,52.130106,7
Wales,nation,157,-4.643113,52.138268,7
Wales,nation,158,-4.506159,52.140173,7
Wales,nation,159,-4.46604,52.173969,7
Wales,nation,160,-4.445062,52.170112,7
Wales,nation,161,-4.377545,52.215774,7
Wales,nation,162,-4.324967,52.214381,7
Wales,nation,163,-4.208252,52.264291,7
Wales,nation,164,-4.14039,52.323408,7
Wales,nation,165,-4.052767,52.485087,7
Wales,nation,166,-4.063363,52.530355,7
Wales,nation,167,-4.049534,52.538444,7
Wales,nation,168,-4.074351,52.541057,7
Wales,nation,169,-4.130789,52.611304,7
Wales,nation,170,-4.097647,52.668871,7
Wales,nation,171,-4.059803,52.687718,7
Wales,nation,172,-4.056825,52.712724,7
Wales,nation,173,-4.152566,52.804515,7
Wales,nation,174,-4.121613,52.848518,7
Wales,nation,175,-4.176771,52.904832,7
Wales,nation,176,-4.227562,52.918439,7
Wales,nation,177,-4.310286,52.908626,7
Wales,nation,178,-4.32674,52.891808,7
Wales,nation,179,-4.394708,52.893425,7
Wales,nation,180,-4.397567,52.881741,7
Wales,nation,181,-4.462706,52.868108,7
Wales,nation,182,-4.496372,52.832592,7
Wales,nation,183,-4.486363,52.794743,7
Wales,nation,184,-4.515429,52.791976,7
Wales,nation,185,-4.527997,52.777649,7
Wales,nation,186,-4.537494,52.79973,7
Wales,nation,187,-4.600062,52.82322,7
Wales,nation,188,-4.644055,52.799583,7
Wales,nation,189,-4.665602,52.805069,7
Wales,nation,190,-4.688018,52.793222,7
Wales,nation,191,-4.720935,52.801941,7
Wales,nation,192,-4.732271,52.781776,7
Wales,nation,193,-4.76805,52.797174,7
Wales,nation,194,-4.723813,52.836551,7
Wales,nation,195,-4.726484,52.853454,7
Wales,nation,196,-4.695402,52.860447,7
Wales,nation,197,-4.650083,52.906166,7
Wales,nation,198,-4.567482,52.948611,7
Wales,nation,199,-4.559432,52.938387,7
Wales,nation,200,-4.517636,52.942006,7
Wales,nation,201,-4.438068,52.998293,7
Wales,nation,202,-4.411594,52.998706,7
Wales,nation,203,-4.355743,53.03341,7
Wales,nation,204,-4.33849,53.067826,7
Wales,nation,205,-4.346326,53.117518,7
Wales,nation,206,-4.278516,53.141728,7
Wales,nation,207,-4.210331,53.185149,7
Wales,nation,208,-4.196057,53.212648,7
Wales,nation,209,-4.126458,53.242939,7
Wales,nation,210,-4.204996,53.213052,7
Wales,nation,211,-4.218038,53.185429,7
Wales,nation,212,-4.327435,53.136991,7
Wales,nation,213,-4.329011,53.126125,7
Wales,nation,214,-4.395745,53.144286,7
Wales,nation,215,-4.415618,53.133143,7
Wales,nation,216,-4.420803,53.159555,7
Wales,nation,217,-4.444013,53.154929,7
Wales,nation,218,-4.464333,53.179262,7
Wales,nation,219,-4.489499,53.17616,7
Wales,nation,220,-4.50859,53.187589,7
Wales,nation,221,-4.498989,53.206637,7
Wales,nation,222,-4.527873,53.233086,7
Wales,nation,223,-4.543955,53.229394,7
Wales,nation,224,-4.554739,53.24598,7
Wales,nation,225,-4.609924,53.24453,7
Wales,nation,226,-4.618471,53.278362,7
Wales,nation,227,-4.683132,53.281919,7
Wales,nation,228,-4.679092,53.29886,7
Wales,nation,229,-4.696713,53.30738,7
Wales,nation,230,-4.681231,53.323639,7
Wales,nation,231,-4.619469,53.331083,7
Wales,nation,232,-4.647254,53.320814,7
Wales,nation,233,-4.619938,53.317466,7
Wales,nation,234,-4.631336,53.30782,7
Wales,nation,235,-4.572966,53.303042,7
Wales,nation,236,-4.585989,53.33075,7
Wales,nation,237,-4.557044,53.373976,7
Wales,nation,238,-4.574956,53.403385,7
Wales,nation,239,-4.511444,53.417338,7
Wales,nation,240,-4.505258,53.409244,7
Wales,nation,241,-4.478394,53.422577,7
Wales,nation,242,-4.45047,53.414129,7
Wales,nation,243,-4.425741,53.43012,7
Wales,nation,244,-4.356306,53.414523,7
Wales,nation,245,-4.286919,53.417195,7
Wales,nation,246,-4.270695,53.374907,7
Wales,nation,247,-4.22936,53.358011,7
Wales,nation,248,-4.20274,53.315067,7
Wales,nation,249,-4.039488,53.310744,7
Wales,nation,250,-4.098407,53.255147,7
Wales,nation,251,-4.091554,53.25813,7
Wales,nation,252,-4.065699,53.265854,7
Wales,nation,253,-4.05286,53.25724,7
Wales,nation,254,-4.064664,53.280413,7
Wales,nation,255,-4.048508,53.268012,7
Wales,nation,256,-4.006786,53.268535,7
Wales,nation,257,-3.999653,53.257171,7
Wales,nation,258,-3.856935,53.300172,7
Wales,nation,259,-3.826265,53.281425,7
Wales,nation,260,-3.847029,53.304392,7
Wales,nation,261,-3.873642,53.301063,7
Wales,nation,262,-3.850179,53.306825,7
Wales,nation,263,-3.879538,53.33368,7
Wales,nation,264,-3.868834,53.34282,7
Wales,nation,265,-3.832871,53.338021,7
Wales,nation,266,-3.818467,53.323859,7
Wales,nation,267,-3.778323,53.32926,7
Wales,nation,268,-3.709554,53.296039,7
Wales,nation,269,-3.607866,53.292247,7
Wales,nation,270,-3.495393,53.334148,7
Wales,nation,271,-3.341273,53.360788,7
Wales,nation,272,-3.293038,53.354229,7
Wales,nation,273,-3.287077,53.347954,7
Wales,nation,274,-3.283938,53.348657,7
Wales,nation,275,-3.259671,53.318474,7
Wales,nation,276,-3.255179,53.342173,7
Wales,nation,277,-3.216933,53.338295,7
Wales,nation,278,-3.088064,53.257718,7
Wales,nation,279,-3.025463,53.248299,7
Wales,nation,280,-2.94951,53.211264,7
Wales,nation,281,-2.920954,53.17707,7
Wales,nation,282,-2.995022,53.154008,7
Wales,nation,283,-2.943669,53.12161,7
Wales,nation,284,-2.903391,53.111782,7
Wales,nation,285,-2.881098,53.121588,7
Wales,nation,286,-2.902073,53.092023,7
Wales,nation,287,-2.861513,53.060758,7
Wales,nation,288,-2.858702,53.019884,7
Wales,nation,289,-2.8263,52.993756,7
Wales,nation,290,-2.727315,52.983902,7
Wales,nation,291,-2.72657,52.927937,7
Wales,nation,292,-2.755328,52.924614,7
Wales,nation,293,-2.800424,52.895467,7
Wales,nation,294,-2.841016,52.942608,7
Wales,nation,295,-2.887432,52.952514,7
Wales,nation,296,-2.928889,52.938664,7
Wales,nation,297,-2.97503,52.968969,7
Wales,nation,298,-3.03508,52.929467,7
Wales,nation,299,-3.095954,52.930267,7
Wales,nation,300,-3.114163,52.893964,7
Wales,nation,301,-3.146399,52.891552,7
Wales,nation,302,-3.135524,52.884999,7
Wales,nation,303,-3.152416,52.878733,7
Wales,nation,304,-3.127713,52.867088,7
Wales,nation,305,-3.163015,52.847476,7
Wales,nation,306,-3.160856,52.795731,7
Wales,nation,307,-3.118288,52.783568,7
Wales,nation,308,-3.086634,52.795579,7
Wales,nation,309,-3.079518,52.771499,7
Wales,nation,310,-3.017201,52.76765,7
Wales,nation,311,-3.021812,52.751926,7
Wales,nation,312,-2.965068,52.732254,7
Wales,nation,313,-2.961082,52.716451,7
Wales,nation,314,-2.978105,52.715343,7
Wales,nation,315,-2.977594,52.726577,7
Wales,nation,316,-3.020359,52.725088,7
Wales,nation,317,-3.04705,52.691251,7
Wales,nation,318,-3.051115,52.647351,7
Wales,nation,319,-3.083569,52.641278,7
Wales,nation,320,-3.059802,52.630706,7
Wales,nation,321,-3.089559,52.599491,7
Wales,nation,322,-3.139501,52.585705,7
Wales,nation,323,-3.111496,52.541349,7
Wales,nation,324,-3.133064,52.527456,7
Wales,nation,325,-3.085413,52.534488,7
Wales,nation,326,-3.087277,52.551317,7
Wales,nation,327,-3.014233,52.575482,7
Wales,nation,328,-2.994166,52.552896,7
Wales,nation,329,-3.003876,52.519818,7
Wales,nation,330,-3.032381,52.523716,7
Wales,nation,331,-3.029204,52.501253,7
Wales,nation,332,-3.111017,52.49892,7
Wales,nation,333,-3.197239,52.475975,7
Wales,nation,334,-3.235541,52.442489,7
Wales,nation,335,-3.219543,52.421239,7
Wales,nation,336,-3.060665,52.348227,7
Wales,nation,337,-2.954527,52.348987,7
Wales,nation,338,-2.966803,52.329437,7
Wales,nation,339,-3.000868,52.321754,7
Wales,nation,340,-3.012609,52.279158,7
Wales,nation,341,-2.949634,52.269457,7
Wales,nation,342,-3.035862,52.256746,7
Wales,nation,343,-3.044216,52.237917,7
Wales,nation,344,-3.073038,52.235867,7
Wales,nation,345,-3.072092,52.213078,7
Wales,nation,346,-3.102081,52.202711,7
Wales,nation,347,-3.094649,52.183733,7
Wales,nation,348,-3.122427,52.163411,7
Wales,nation,349,-3.072535,52.155764,7
Wales,nation,350,-3.141915,52.127859,7
Wales,nation,351,-3.10498,52.11672,7
Wales,nation,352,-3.12589,52.078304,7
Wales,nation,353,-3.090582,52.050507,7
Wales,nation,354,-3.099193,52.022679,7
Wales,nation,355,-3.068307,51.983888,7
Wales,nation,356,-3.025938,51.957276,7
Wales,nation,357,-3.008117,51.927124,7
Wales,nation,358,-2.97666,51.927484,7
Wales,nation,359,-2.971841,51.904976,7
Wales,nation,360,-2.877831,51.933807,7
Wales,nation,361,-2.844931,51.922019,7
Wales,nation,362,-2.861916,51.914012,7
Wales,nation,363,-2.841904,51.91772,7
Wales,nation,364,-2.768425,51.880535,7
Wales,nation,365,-2.778795,51.865853,7
Wales,nation,366,-2.738845,51.836611,7
Wales,nation,367,-2.719602,51.848914,7
Wales,nation,368,-2.650269,51.825909,7
